Ruta;Nombre;Shader;Categoria;Uso;Especial;Avisos;Texturas
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_b02.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_b03.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_b04.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_b05.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_b06.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_b07.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_b08.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_b09.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_b10.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_c01.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_c02.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_c03.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_c04.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_c05.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_c06.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_c07.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_c08.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_c09.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_c10.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_d01.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_d02.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_d03.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_d04.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_d05.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_d06.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_d07.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_d08.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_d09.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_d10.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_e01.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_e02.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_e03.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_e04.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_e05.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_e06.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_e07.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_e08.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_e09.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_e10.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_f01.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_f02.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_f03.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_f04.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_f05.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_f06.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_f07.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_f08.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_f09.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_f10.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_g01.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_g02.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Shop_sign05_g03.FBX;FK02;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
